Type,Row Labels,Species,Scientific Name,Family,Order,Habitat,Feeding,Plastic color,Color_no,Plastic type,Plastic_no
Trawl,20,NA,NA,NA,NA,NA,NA,Clear,1,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Clear,1,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,White,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Black,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Red,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Green,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Green,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Green,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Green,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Green,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Brown,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Brown,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Brown,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Brown,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Brown,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Yellow,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,20,NA,NA,NA,NA,NA,NA,Blue,0,Balloon,0
Trawl,20,NA,NA,NA,NA,NA,NA,Blue,0,Other,0
Trawl,20,NA,NA,NA,NA,NA,NA,Blue,0,Fishing,0
Trawl,20,NA,NA,NA,NA,NA,NA,Blue,0,Soft Plastic,1
Trawl,20,NA,NA,NA,NA,NA,NA,Blue,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Orange,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Grey,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,White,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Black,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Red,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Clear,1,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Clear,1,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Clear,1,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Clear,1,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Clear,1,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Brown,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Brown,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Brown,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Brown,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Brown,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Yellow,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Green,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Green,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Green,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Green,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Green,0,Hard Plastic,0
Trawl,21,NA,NA,NA,NA,NA,NA,Blue,0,Balloon,0
Trawl,21,NA,NA,NA,NA,NA,NA,Blue,0,Fishing,0
Trawl,21,NA,NA,NA,NA,NA,NA,Blue,0,Soft Plastic,1
Trawl,21,NA,NA,NA,NA,NA,NA,Blue,0,Other,0
Trawl,21,NA,NA,NA,NA,NA,NA,Blue,0,Hard Plastic,0
Trawl,22,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Orange,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,White,2,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,White,2,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,White,2,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,White,2,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,White,2,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Black,1,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Black,1,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Black,1,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Black,1,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Black,1,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Grey,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Clear,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Clear,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Clear,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Clear,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Clear,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Brown,1,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Brown,1,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Brown,1,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Brown,1,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Brown,1,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Yellow,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Red,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Green,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Green,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Green,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Green,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Green,0,Soft Plastic,1
Trawl,22,NA,NA,NA,NA,NA,NA,Blue,0,Fishing,0
Trawl,22,NA,NA,NA,NA,NA,NA,Blue,0,Hard Plastic,2
Trawl,22,NA,NA,NA,NA,NA,NA,Blue,0,Balloon,0
Trawl,22,NA,NA,NA,NA,NA,NA,Blue,0,Other,1
Trawl,22,NA,NA,NA,NA,NA,NA,Blue,0,Soft Plastic,1
Trawl,23,NA,NA,NA,NA,NA,NA,Clear,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Clear,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Clear,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Clear,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Clear,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,White,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Orange,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Grey,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Blue,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Blue,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Blue,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Blue,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Blue,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Brown,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Brown,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Brown,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Brown,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Brown,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Black,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Green,1,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Green,1,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Green,1,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Green,1,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Green,1,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Yellow,0,Other,1
Trawl,23,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,23,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,23,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,0
Trawl,23,NA,NA,NA,NA,NA,NA,Red,0,Other,1
Trawl,24,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Yellow,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,White,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Orange,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Grey,1,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Grey,1,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Grey,1,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Grey,1,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Grey,1,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Clear,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Clear,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Clear,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Clear,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Clear,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Brown,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Brown,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Brown,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Brown,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Brown,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Black,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Blue,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Blue,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Blue,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Blue,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Blue,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Red,0,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,24,NA,NA,NA,NA,NA,NA,Green,2,Soft Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Green,2,Other,3
Trawl,24,NA,NA,NA,NA,NA,NA,Green,2,Balloon,0
Trawl,24,NA,NA,NA,NA,NA,NA,Green,2,Hard Plastic,0
Trawl,24,NA,NA,NA,NA,NA,NA,Green,2,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Red,0,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Brown,3,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Brown,3,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Brown,3,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Brown,3,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Brown,3,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Black,0,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Grey,0,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,White,4,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,White,4,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,White,4,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,White,4,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,White,4,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Green,5,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Green,5,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Green,5,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Green,5,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Green,5,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Blue,3,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Blue,3,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Blue,3,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Blue,3,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Blue,3,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Orange,0,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Clear,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Clear,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Clear,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Clear,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Clear,0,Other,4
Trawl,25,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,10
Trawl,25,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,1
Trawl,25,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,25,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,25,NA,NA,NA,NA,NA,NA,Yellow,0,Other,4
Trawl,26,NA,NA,NA,NA,NA,NA,Black,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Black,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Black,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Black,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Black,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Blue,2,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Blue,2,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Blue,2,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Blue,2,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Blue,2,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,White,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Orange,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Clear,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Clear,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Clear,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Clear,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Clear,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Green,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Green,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Green,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Green,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Green,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Yellow,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Red,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Red,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Red,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Red,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Red,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Grey,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,0
Trawl,26,NA,NA,NA,NA,NA,NA,Brown,0,Soft Plastic,2
Trawl,26,NA,NA,NA,NA,NA,NA,Brown,0,Other,0
Trawl,26,NA,NA,NA,NA,NA,NA,Brown,0,Balloon,0
Trawl,26,NA,NA,NA,NA,NA,NA,Brown,0,Fishing,0
Trawl,26,NA,NA,NA,NA,NA,NA,Brown,0,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,Grey,0,Soft Plastic,2
Trawl,27,NA,NA,NA,NA,NA,NA,Grey,0,Other,3
Trawl,27,NA,NA,NA,NA,NA,NA,Grey,0,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,Grey,0,Balloon,0
Trawl,27,NA,NA,NA,NA,NA,NA,Grey,0,Fishing,0
Trawl,27,NA,NA,NA,NA,NA,NA,White,0,Soft Plastic,2
Trawl,27,NA,NA,NA,NA,NA,NA,White,0,Other,3
Trawl,27,NA,NA,NA,NA,NA,NA,White,0,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,White,0,Balloon,0
Trawl,27,NA,NA,NA,NA,NA,NA,White,0,Fishing,0
Trawl,27,NA,NA,NA,NA,NA,NA,Orange,0,Soft Plastic,2
Trawl,27,NA,NA,NA,NA,NA,NA,Orange,0,Other,3
Trawl,27,NA,NA,NA,NA,NA,NA,Orange,0,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,Orange,0,Balloon,0
Trawl,27,NA,NA,NA,NA,NA,NA,Orange,0,Fishing,0
Trawl,27,NA,NA,NA,NA,NA,NA,Yellow,0,Soft Plastic,2
Trawl,27,NA,NA,NA,NA,NA,NA,Yellow,0,Other,3
Trawl,27,NA,NA,NA,NA,NA,NA,Yellow,0,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,Yellow,0,Balloon,0
Trawl,27,NA,NA,NA,NA,NA,NA,Yellow,0,Fishing,0
Trawl,27,NA,NA,NA,NA,NA,NA,Clear,1,Soft Plastic,2
Trawl,27,NA,NA,NA,NA,NA,NA,Clear,1,Other,3
Trawl,27,NA,NA,NA,NA,NA,NA,Clear,1,Hard Plastic,0
Trawl,27,NA,NA,NA,NA,NA,NA,Clear,1,Balloon,0
Trawl,27,NA,NA,NA,NA,NA,NA,Clear,1,Fishing,0
